country,year,gdp,population,unemployment,gdp_growth,gdp_per_capita,growth_category,decade,population_growth,gdp_category
Heavily indebted poor countries (HIPC),1989,144132297739.583,352065913.0,6.06402519158205,1.50259316975682,409.39009548357785,Low,1980,2.8286688126224258,Low GDP
Heavily indebted poor countries (HIPC),1990,165447183504.805,361657937.0,6.06402519158205,-1.12239116272377,457.46869231520554,Low,1990,2.724496648444341,Low GDP
Heavily indebted poor countries (HIPC),1991,180013449210.469,371411648.0,5.12070312374583,0.904184628955534,484.673677252225,Low,1990,2.696943714524358,Low GDP
Heavily indebted poor countries (HIPC),1992,136844691209.855,382507617.0,5.23070943274951,-1.40644680220764,357.7567743176602,Low,1990,2.987512389487579,Low GDP
Heavily indebted poor countries (HIPC),1993,142051421908.725,394851493.0,5.22608473462243,0.316878264953317,359.7591105188629,Low,1990,3.227092860741654,Low GDP
Heavily indebted poor countries (HIPC),1994,121514084285.896,406935718.0,5.16730035156024,0.354238640439704,298.6075660379756,Low,1990,3.060448096114965,Low GDP
Heavily indebted poor countries (HIPC),1995,141395905527.677,418830100.0,4.98342281731573,5.204008663378,337.5972871283057,High,1990,2.9229142279420195,Low GDP
Heavily indebted poor countries (HIPC),1996,154688747451.045,431006940.0,4.95209843066913,5.58668820755857,358.900827562185,High,1990,2.9073459620022613,Low GDP
Heavily indebted poor countries (HIPC),1997,161933433655.464,443196153.0,4.88640547366322,5.96070164030922,365.37644237057265,High,1990,2.8280781279299116,Low GDP
Heavily indebted poor countries (HIPC),1998,167620980707.499,455939263.0,4.95227177541551,3.75087947156463,367.63883769206996,Medium,1990,2.8752754088097854,Low GDP
Heavily indebted poor countries (HIPC),1999,168431404824.197,469076891.0,5.09699241426821,3.47142502200934,359.06992660654646,Medium,1990,2.8814425661779497,Low GDP
Heavily indebted poor countries (HIPC),2000,181929508086.709,481984327.0,5.14077341492919,2.87595722595286,377.45938590801734,Medium,2000,2.7516674233265537,Low GDP
Heavily indebted poor countries (HIPC),2001,175879852361.523,495197350.0,5.07037722965317,3.66925785128929,355.17123094766765,Medium,2000,2.7413802191953884,Low GDP
Heavily indebted poor countries (HIPC),2002,190891346466.4,509679981.0,5.03835833800164,3.91213514450783,374.5317720579651,Medium,2000,2.9246180335981142,Low GDP
Heavily indebted poor countries (HIPC),2003,216610034974.425,524773987.0,4.99109102200802,4.02463406918281,412.7682399288305,Medium,2000,2.961467305501264,Low GDP
Heavily indebted poor countries (HIPC),2004,249571115303.197,539803501.0,4.85081989248064,5.76695683392168,462.3369704732556,High,2000,2.8639975250907446,Low GDP
Heavily indebted poor countries (HIPC),2005,288591119560.47,555358929.0,4.68888744539656,5.53135344903536,519.6479330585679,High,2000,2.8816834220569465,Low GDP
Heavily indebted poor countries (HIPC),2006,338993250532.89,571454590.0,4.59618717389945,5.72430889054255,593.2111780445932,High,2000,2.8982447493880015,Low GDP
Heavily indebted poor countries (HIPC),2007,404372280163.214,587432384.0,4.54454519553662,5.47781073168517,688.3724683506962,High,2000,2.795986641738235,Low GDP
Heavily indebted poor countries (HIPC),2008,481623936903.302,604007702.0,4.52527614628092,5.62080376701064,797.3804560911079,High,2000,2.8216554707341412,Low GDP
Heavily indebted poor countries (HIPC),2009,475213799056.474,621337653.0,4.57265134354586,3.47461460183108,764.8237584862317,Medium,2000,2.8691605988825586,Low GDP
Heavily indebted poor countries (HIPC),2010,518754130151.745,638796398.0,4.78364031173157,6.16805649826613,812.0805498839788,High,2010,2.809864317043087,Low GDP
Heavily indebted poor countries (HIPC),2011,573517854715.366,656783491.0,4.74293021322176,4.57034247802932,873.2220930860243,Medium,2010,2.8157787138931134,Low GDP
Heavily indebted poor countries (HIPC),2012,595155344078.424,675397557.0,4.55871731026607,4.05986356692394,881.1926219010945,Medium,2010,2.8341251348536156,Low GDP
Heavily indebted poor countries (HIPC),2013,667314194885.704,694622934.0,4.27669196602094,5.7671668343436,960.6855204779403,High,2010,2.846527471226845,Low GDP
Heavily indebted poor countries (HIPC),2014,705465847008.08,714769441.0,4.28826647868032,5.46030335922723,986.9837832197977,High,2010,2.9003515452600936,Low GDP
Heavily indebted poor countries (HIPC),2015,674606540074.897,735429414.0,4.41918817317726,4.90684629199932,917.2961092291815,Medium,2010,2.8904387645749985,Low GDP
Heavily indebted poor countries (HIPC),2016,677200621773.188,756895035.0,4.36081253702186,4.32522802984808,894.7087647010236,Medium,2010,2.9187873902470907,Low GDP
Heavily indebted poor countries (HIPC),2017,735068264238.844,779389964.0,4.3687433547996,5.0460102323685,943.1328323324984,High,2010,2.972001130909785,Low GDP
Heavily indebted poor countries (HIPC),2018,790373898773.38,802020674.0,4.33305716551729,4.19381222105781,985.4782107192664,Medium,2010,2.90364400945764,Low GDP
Heavily indebted poor countries (HIPC),2019,811372254522.342,824649053.0,4.32712993411352,4.20482798138602,983.9000621787436,Medium,2010,2.821420910154737,Low GDP
Heavily indebted poor countries (HIPC),2020,816029422839.446,847743308.0,5.01828149435176,-0.0187133746473762,962.5902264738916,Low,2020,2.800494939754694,Low GDP
Heavily indebted poor countries (HIPC),2021,924417463438.7,870930036.0,4.93435685063582,4.39431560920059,1061.414149504312,Medium,2020,2.7351118883736536,Low GDP
Heavily indebted poor countries (HIPC),2022,1002501492801.3,893906294.0,4.43078249558701,4.87387497765388,1121.483873119815,Medium,2020,2.638129017288815,Low GDP
Heavily indebted poor countries (HIPC),2023,1060316071770.29,917304254.0,4.19619473713708,3.4626695283953,1155.9044527992455,Medium,2020,2.6174958334055587,Low GDP
Heavily indebted poor countries (HIPC),2024,1145111349262.57,941413026.0,4.14848963835004,5.14470675657978,1216.3750847256388,High,2020,2.6282197967436804,Low GDP
High income,1960,1093432780325.21,908257300.0,6.06402519158205,4.01863104412614,1203.8799801831594,Medium,1960,0.0,Low GDP
High income,1961,1166232450158.12,919449343.0,6.06402519158205,4.47169562894756,1268.4031578650224,Medium,1960,1.2322546705652693,Low GDP
High income,1962,1261142948234.93,930832910.0,6.06402519158205,5.60321179511433,1354.854275870983,High,1960,1.2380852829648514,Low GDP
High income,1963,1356475376143.07,942141564.0,6.06402519158205,5.04635119116064,1439.7787211339612,High,1960,1.214896237392371,Low GDP
High income,1964,1482593892873.19,953477851.0,6.06402519158205,6.37162028139153,1554.9327038045585,High,1960,1.2032466704759548,Low GDP
High income,1965,1611497243980.64,964459737.0,6.06402519158205,5.51594418967223,1670.880786577242,High,1960,1.151771484621511,Low GDP
High income,1966,1763379068928.37,974216640.0,6.06402519158205,5.51023536627528,1810.0481931086397,High,1960,1.0116444083346998,Low GDP
High income,1967,1883767863914.37,983598764.0,6.06402519158205,3.81695043644426,1915.1791694548835,Medium,1960,0.9630428813041103,Low GDP
High income,1968,2043305595056.53,992893702.0,6.06402519158205,5.90693390704844,2057.9298578897924,High,1960,0.9449928507636818,Low GDP
High income,1969,2252164756856.4,1002359669.0,6.06402519158205,5.62121608984737,2246.8629041143113,High,1960,0.9533716429999117,Low GDP
High income,1970,2472351752906.22,1011801481.0,6.06402519158205,3.05208193256443,2443.5146610604934,Medium,1970,0.941958489752448,Low GDP
High income,1971,2746785744349.68,1022885127.0,6.06402519158205,3.81641788877731,2685.3315898782057,Medium,1970,1.0954368231449463,Low GDP
High income,1972,3190539759998.6,1032671994.0,6.06402519158205,5.4522745836592,3089.596482267534,High,1970,0.956790429508314,Low GDP
High income,1973,3870418015726.99,1042151537.0,6.06402519158205,6.35395170615689,3713.8725783282994,High,1970,0.9179626304458566,Low GDP
High income,1974,4377486307751.18,1051440406.0,6.06402519158205,1.21613071066761,4163.323268509789,Low,1970,0.8913165379710097,Low GDP
High income,1975,4884197559212.61,1060472674.0,6.06402519158205,-0.078813977125435,4605.679786910389,Low,1970,0.8590375591862154,Low GDP
High income,1976,5319434063684.19,1069129380.0,6.06402519158205,4.9599391382114,4975.482072791032,Medium,1970,0.8163063709456742,Low GDP
High income,1977,6022080072395.3,1077728159.0,6.06402519158205,3.88651575306058,5587.7542236467625,Medium,1970,0.8042786178039663,Low GDP
High income,1978,7229254173813.57,1086358633.0,6.06402519158205,4.21120063545995,6654.574239309764,Medium,1970,0.8008024962443239,Low GDP
High income,1979,8355728642468.64,1095282220.0,6.06402519158205,4.0391272747641,7628.836193897715,Medium,1970,0.821421833355096,Low GDP
High income,1980,9328366481069.85,1104005914.0,6.06402519158205,1.29020162846167,8449.562056485369,Low,1980,0.7964791028927776,Low GDP
High income,1981,9469804750495.84,1112639701.0,6.06402519158205,1.91114386876122,8511.11527117424,Low,1980,0.7820417346061426,Low GDP
High income,1982,9376036390679.14,1120660141.0,6.06402519158205,-0.179622170079412,8366.529733370022,Low,1980,0.7208479072597918,Low GDP
High income,1983,9686285915250.16,1128262810.0,6.06402519158205,2.81738917646904,8585.132674230537,Medium,1980,0.6784098694913698,Low GDP
High income,1984,10098746534234.1,1135690050.0,6.06402519158205,4.70756224134472,8892.167835963783,Medium,1980,0.6582898890374667,Low GDP
High income,1985,10596810326464.4,1143179465.0,6.06402519158205,3.50883667062338,9269.594714478535,Medium,1980,0.6594594185270974,Low GDP
High income,1986,12871282221512.2,1150810379.0,6.06402519158205,3.19214298613932,11184.53783211161,Medium,1980,0.6675167140095528,Low GDP
High income,1987,14923330650922.7,1158607400.0,6.06402519158205,3.50085286098162,12880.403362625424,Medium,1980,0.6775243899672878,Low GDP
High income,1988,16796441297838.6,1166527684.0,6.06402519158205,4.61588297579736,14398.664968021967,Medium,1980,0.6836037815743268,Low GDP
High income,1989,17494368252472.0,1174766407.0,6.06402519158205,3.86857857896001,14891.784569451005,Medium,1980,0.7062603925308997,Low GDP
High income,1990,19592605087712.9,1182189938.0,6.06402519158205,2.64338431810414,16573.144854251754,Medium,1990,0.6319154987549869,Low GDP
High income,1991,20676762469983.9,1190620652.0,6.58341693713519,0.846615967018536,17366.373105700084,Low,1990,0.713143779100589,Low GDP
High income,1992,22141754501799.4,1199265190.0,7.07155147049588,1.57283712050653,18462.767606720412,Low,1990,0.7260530871423088,Low GDP
High income,1993,22299634718529.4,1207321942.0,7.65008059126221,1.15176558914175,18470.330027787568,Low,1990,0.6718073756480925,Low GDP
High income,1994,23852769860430.4,1214865411.0,7.91329164341291,2.97662492587673,19634.084273414544,Medium,1990,0.6248100641245591,Medium GDP
High income,1995,26474870169753.2,1222056186.0,7.72020926863037,2.79514910355998,21664.200445979495,Medium,1990,0.5918988996551411,Medium GDP
High income,1996,26689298657110.5,1229173348.0,7.73545491106261,2.91694752219462,21713.209695391557,Medium,1990,0.5823923712784174,Medium GDP
High income,1997,26256013657064.5,1236130405.0,7.73809408031265,3.50726201348446,21240.488504175657,Medium,1990,0.565994781071355,Medium GDP
High income,1998,26213249677353.1,1242897726.0,7.8136083000035,2.70738778365873,21090.431762004126,Medium,1990,0.5474601201157281,Medium GDP
High income,1999,27456861030445.7,1249367360.0,7.69993896665627,3.57599971801102,21976.611451131314,Medium,1990,0.5205282675044387,Medium GDP
High income,2000,28095358385203.3,1255696330.0,7.02330313623047,4.27924118161395,22374.32547501616,Medium,2000,0.5065739831717764,Medium GDP
High income,2001,27871346372992.0,1262093741.0,6.87071224329616,1.58670808456758,22083.42016727583,Low,2000,0.5094711871937996,Medium GDP
High income,2002,29087762156088.2,1268559564.0,7.19400136875408,1.63889237440704,22929.756695357035,Low,2000,0.5123092516786443,Medium GDP
High income,2003,32653648831585.9,1275200577.0,7.31975182069287,2.29635590568382,25606.676644082087,Medium,2000,0.5235081732433366,Medium GDP
High income,2004,36479616795556.9,1282168195.0,7.09580038296239,3.51505087433188,28451.506547904115,Medium,2000,0.5463938870222229,Medium GDP
High income,2005,38739967108318.8,1289125857.0,6.78167259931937,3.00189844835157,30051.345955058907,Medium,2000,0.5426481507755598,Medium GDP
High income,2006,41125462538928.5,1296891494.0,6.3039356566465,3.24109747038423,31710.796723699154,Medium,2000,0.6023955657884272,Medium GDP
High income,2007,45259229716493.0,1305578110.0,5.69663126724595,2.88861109465253,34666.045156419634,Medium,2000,0.6698028354868768,Medium GDP
High income,2008,48511546178932.7,1314671040.0,5.93249084408943,0.689192769450784,36900.14056971446,Low,2000,0.6964677126824581,High GDP
High income,2009,45121580672151.6,1322754052.0,8.04050429042724,-3.34739771737537,34111.844604768296,Low,2000,0.6148315246983671,Medium GDP
High income,2010,47537047603466.0,1328657754.0,8.18131945166259,3.04667100533726,35778.2487328682,Medium,2010,0.4463189503047582,Medium GDP
High income,2011,51761995686417.4,1334557663.0,7.81133658494185,2.03552867246736,38785.88173557053,Medium,2010,0.4440503193721579,High GDP
High income,2012,51943717152963.8,1342428400.0,7.72288058823355,1.48305392455042,38693.84553616699,Low,2010,0.5897637260803723,High GDP
High income,2013,52667085148263.0,1350149879.0,7.63564847565889,1.61400125208043,39008.32490335912,Low,2010,0.5751873991938883,High GDP
High income,2014,53550117992137.3,1357496263.0,7.03903479205465,2.15719688345763,39447.709324660806,Medium,2010,0.5441161840077369,High GDP
High income,2015,49977567874625.5,1366013614.0,6.55114105626459,2.34425804200286,36586.4346902662,Medium,2010,0.6274308984967059,High GDP
High income,2016,50927970256186.1,1374284415.0,6.11023077846658,1.84609140277053,37057.80965011242,Low,2010,0.6054698807709036,High GDP
High income,2017,53524059312874.9,1380319892.0,5.57808496057952,2.49707966959025,38776.56159495157,Medium,2010,0.4391723382819457,High GDP
High income,2018,56920619917132.1,1385103279.0,5.08035509323271,2.382619922668,41094.85608771857,Medium,2010,0.3465419159517591,High GDP
High income,2019,57456170925405.3,1389770301.0,4.76095722276823,1.89457512942982,41342.206610734946,Low,2010,0.33694397167043366,High GDP
High income,2020,55889737341875.5,1393472875.0,6.46029410330786,-3.89094841671778,40108.23486024118,Low,2020,0.26641625578960326,High GDP
High income,2021,62745314846357.3,1391814501.0,5.56340455384108,5.85360693187749,45081.664834843745,High,2020,-0.1190101386078335,High GDP
High income,2022,65081334214971.6,1398001706.0,4.50967085383543,3.04532150391607,46553.11501813833,Medium,2020,0.44454235787561025,High GDP
High income,2023,68449582732271.5,1408190184.0,4.33658988894219,1.82733765954536,48608.1947665895,Low,2020,0.7287886671577537,High GDP
High income,2024,71321142708251.2,1417841927.0,4.36921338587796,1.95000793704469,50302.60521295136,Low,2020,0.6854005310975797,High GDP
IBRD only,1960,306260916224.712,1893704624.0,6.06402519158205,4.01863104412614,161.72581106012655,Medium,1960,0.0,Low GDP
IBRD only,1961,310008507775.548,1915613080.0,6.06402519158205,1.18892312865471,161.8325281927747,Low,1960,1.156909885646451,Low GDP
IBRD only,1962,313911312589.732,1950274734.0,6.06402519158205,3.2399615346274,160.95748312644244,Medium,1960,1.809428760008247,Low GDP
IBRD only,1963,346365706999.345,1996753344.0,6.06402519158205,4.711491929275,173.46444318730283,Medium,1960,2.3831826967615433,Low GDP
IBRD only,1964,392563890164.367,2043309631.0,6.06402519158205,8.28762745125759,192.12158755021647,High,1960,2.3315993004291657,Low GDP
IBRD only,1965,430308877039.07,2090209567.0,6.06402519158205,6.16126999363509,205.86877212349398,High,1960,2.2952926609095092,Low GDP
IBRD only,1966,444621188183.63,2139608511.0,6.06402519158205,5.51974900395021,207.8049259468617,High,1960,2.3633488612771147,Low GDP
IBRD only,1967,457223530082.169,2188950141.0,6.06402519158205,4.07870772754875,208.87800115597472,Medium,1960,2.306105521002011,Low GDP
IBRD only,1968,484483207487.719,2239610101.0,6.06402519158205,6.36728173227081,216.32480013882514,High,1960,2.3143496533391428,Low GDP
IBRD only,1969,540875486626.98,2292098651.0,6.06402519158205,7.73638805102269,235.97391254997078,High,1960,2.343646779256958,Low GDP
IBRD only,1970,588894280439.547,2346056161.0,6.06402519158205,7.72056974886243,251.01457084835192,High,1970,2.3540657805657395,Low GDP
IBRD only,1971,641994176451.047,2401008150.0,6.06402519158205,6.00988206680135,267.38525500259004,High,1970,2.3423134498441467,Low GDP
IBRD only,1972,723737238264.992,2454764228.0,6.06402519158205,6.55205306028037,294.8296337423212,High,1970,2.2388961070373803,Low GDP
IBRD only,1973,938397748328.34,2508370507.0,6.06402519158205,7.04673037789468,374.1065148508142,High,1970,2.1837648760131723,Low GDP
IBRD only,1974,1187466392277.16,2561343989.0,6.06402519158205,5.66878854565462,463.6106658757579,High,1970,2.1118683165891605,Low GDP
IBRD only,1975,1282306066097.57,2613194091.0,6.06402519158205,4.64484497437883,490.70448709260074,Medium,1970,2.024331843855287,Low GDP
IBRD only,1976,1391936145591.35,2664387118.0,6.06402519158205,6.31188751545686,522.4226375318145,High,1970,1.9590212290894193,Low GDP
IBRD only,1977,1577372875197.41,2714845767.0,6.06402519158205,4.70353030428723,581.0174907064655,Medium,1970,1.8938182315592522,Low GDP
IBRD only,1978,1743913597446.91,2765565797.0,6.06402519158205,4.06745703726175,630.581127138126,Medium,1970,1.8682471990314031,Low GDP
IBRD only,1979,2037399467560.41,2816995104.0,6.06402519158205,4.7452520822175,723.2527542086953,Medium,1970,1.8596305701997329,Low GDP
IBRD only,1980,2418911812099.9,2869277824.0,6.06402519158205,4.87832219840097,843.0385485389302,Medium,1980,1.855974826713802,Low GDP
IBRD only,1981,2598578073247.16,2923255528.0,6.06402519158205,2.12294188576271,888.9329202859751,Medium,1980,1.8812296093638992,Low GDP
IBRD only,1982,2560513941781.91,2980033813.0,6.06402519158205,2.87435735674751,859.2231170706888,Medium,1980,1.9422963355805622,Low GDP
IBRD only,1983,2529265948626.5,3037252917.0,6.06402519158205,1.52300599215577,832.7478869045729,Low,1980,1.9200823745820994,Low GDP
IBRD only,1984,2619007608002.49,3094477559.0,6.06402519158205,4.94242697989982,846.3488773364506,Medium,1980,1.8840920912349457,Low GDP
IBRD only,1985,2719865250358.76,3152581662.0,6.06402519158205,4.4100068036214,862.7422036811809,Medium,1980,1.8776708472488135,Low GDP
IBRD only,1986,2823853100366.43,3212177926.0,6.06402519158205,3.89004555168142,879.1085566928307,Medium,1980,1.8903955674915762,Low GDP
IBRD only,1987,2909861543470.51,3273388723.0,6.06402519158205,4.88238554176282,888.9446960652066,Medium,1980,1.905585506473595,Low GDP
IBRD only,1988,3110722136868.06,3334875641.0,6.06402519158205,4.08777324373068,932.7850486008753,Medium,1980,1.8783872983972438,Low GDP
IBRD only,1989,3241152169495.25,3395765359.0,6.06402519158205,2.93891124673146,954.4688242092553,Medium,1980,1.8258467347748386,Low GDP
IBRD only,1990,3645927216629.92,3455533853.0,6.06402519158205,2.00223236874588,1055.0981040063102,Medium,1990,1.76008904271292,Low GDP
IBRD only,1991,3533597986123.43,3513390696.0,4.94818008732479,1.25063639118316,1005.7515066987671,Low,1990,1.6743243001300812,Low GDP
IBRD only,1992,3691700835593.46,3568890021.0,5.00864134602565,1.64408601703765,1034.4114875691935,Low,1990,1.5796513909821064,Low GDP
IBRD only,1993,3930672941449.47,3622924380.0,5.23619365659646,3.69042194260778,1084.9447929822566,Medium,1990,1.5140382214652748,Low GDP
IBRD only,1994,4336867904120.83,3675872938.0,5.61775478445955,3.5803043040457,1179.8198624570712,Medium,1990,1.4614867009727694,Low GDP
IBRD only,1995,4987838644607.98,3728290191.0,5.93858823293217,4.05208995491604,1337.8354122349433,Medium,1990,1.4259810903180847,Low GDP
IBRD only,1996,5443873901964.14,3780446473.0,6.03438037229408,5.44578250816502,1440.0081950225617,High,1990,1.3989330048906679,Low GDP
IBRD only,1997,5775060777836.65,3832391543.0,6.14475484858296,5.38705678709294,1506.907818013795,High,1990,1.374045906243948,Low GDP
IBRD only,1998,5550058275544.08,3884078902.0,6.37504928029892,2.66487971924556,1428.9252138225693,Medium,1990,1.348697240875829,Low GDP
IBRD only,1999,5408483629656.0,3934521819.0,6.62456222247388,3.69566863220963,1374.622858497865,Medium,1990,1.2987098942306652,Low GDP
IBRD only,2000,5886134597366.63,3983328255.0,6.5378671665525,5.91511183768037,1477.6925778030386,High,2000,1.2404667770378408,Low GDP
IBRD only,2001,5971610298683.89,4031080605.0,6.68806846107529,3.64914485972395,1481.391935273368,Medium,2000,1.198805294041727,Low GDP
IBRD only,2002,6065783594228.73,4077229003.0,6.90119517399481,4.51391469924106,1487.7220754011032,Medium,2000,1.1448145676561161,Low GDP
IBRD only,2003,6814152968102.6,4122775918.0,6.97665523180592,5.89264916943146,1652.807017318616,High,2000,1.1171046553060116,Low GDP
IBRD only,2004,8117388576252.83,4168676771.0,6.81767500872433,7.72947225901073,1947.2338639259854,High,2000,1.1133482370360603,Low GDP
IBRD only,2005,9694745482584.88,4214082145.0,6.7433312220245,7.25290132783691,2300.559208151098,High,2000,1.089203516949766,Low GDP
IBRD only,2006,11501210367684.3,4258827055.0,6.51847415278713,8.33063998849477,2700.558209843602,High,2000,1.0617949166721763,Low GDP
IBRD only,2007,14287515549914.4,4302067550.0,6.33250535472638,8.95711904955576,3321.081174077427,High,2000,1.0153146498220522,Low GDP
IBRD only,2008,17144385222961.7,4346234014.0,6.30181703865489,5.93909318895052,3944.653041630192,High,2000,1.0266334381476616,Low GDP
IBRD only,2009,16643733351017.5,4391389527.0,6.61644359608536,2.78703069569983,3790.083582584793,Medium,2000,1.03895724101708,Low GDP
IBRD only,2010,20236974559592.9,4436714947.0,6.38041154792517,7.76913892889357,4561.251917542428,High,2010,1.0321430089797579,Low GDP
IBRD only,2011,23952863037040.9,4483152627.0,6.26592646975981,6.34809790701479,5342.861381248464,High,2010,1.046668099139425,Medium GDP
IBRD only,2012,25459767024749.6,4532100585.0,6.18009390756913,5.46189671640663,5617.652686044611,High,2010,1.0918200220355834,Medium GDP
IBRD only,2013,26784320183315.7,4581958556.0,6.18706162531591,5.21438331423167,5845.605073891834,High,2010,1.1001073357686852,Medium GDP
IBRD only,2014,27548963986382.7,4630607878.0,6.16790791106399,4.78033001559584,5949.3191201241025,Medium,2010,1.0617582286137184,Medium GDP
IBRD only,2015,25937609442668.8,4676773551.0,6.30417535482962,4.31724520804929,5546.047752755263,Medium,2010,0.996967875844823,Medium GDP
IBRD only,2016,26133021093477.3,4721566970.0,6.41617806380602,4.44236398168836,5534.81953332906,Medium,2010,0.9577846460071315,Medium GDP
IBRD only,2017,28848700119389.0,4765773411.0,6.39131744182122,5.16244544363349,6053.309217933567,High,2010,0.9362663132997939,Medium GDP
IBRD only,2018,30736778363828.6,4806981820.0,6.28190637378299,4.86060185522656,6394.194842997888,Medium,2010,0.8646741136472347,Medium GDP
IBRD only,2019,31377057597389.8,4845075024.0,6.06655916125813,3.99080401565341,6476.072597836785,Medium,2010,0.7924557534523924,Medium GDP
IBRD only,2020,30204027280204.5,4878296727.0,6.95128407575739,-1.28204229884409,6191.510883918501,Low,2020,0.6856798467606229,Medium GDP
IBRD only,2021,35879316080995.1,4905212516.0,6.31312953704222,7.62576674177036,7314.52836425795,High,2020,0.5517456298020695,Medium GDP
IBRD only,2022,37943329554311.5,4928196300.0,5.56994264084484,3.77001425774101,7699.232588261855,Medium,2020,0.4685583738733179,Medium GDP
IBRD only,2023,39248258733753.5,4952212190.0,5.11483942298028,4.81760583401352,7925.399241374894,Medium,2020,0.48731601864153706,Medium GDP
IBRD only,2024,40930410371533.4,4979421568.0,5.02151629934745,4.3517642428957,8219.912657038441,Medium,2020,0.5494388559307728,Medium GDP
IDA & IBRD total,1960,351708158290.607,2289192009.0,6.06402519158205,4.01863104412614,153.638557581828,Medium,1960,0.0,Low GDP
IDA & IBRD total,1961,358253053925.797,2321079191.0,6.06402519158205,1.18555596460355,154.34762213841114,Low,1960,1.3929448414390366,Low GDP
IDA & IBRD total,1962,366133037974.697,2366117598.0,6.06402519158205,3.65548213870754,154.74000036353942,Medium,1960,1.9404080297922066,Low GDP
IDA & IBRD total,1963,404104501315.208,2423348992.0,6.06402519158205,4.73477099861309,166.75456265244688,Medium,1960,2.4187890766027786,Low GDP
IDA & IBRD total,1964,448836478412.075,2481068241.0,6.06402519158205,7.75165235405927,180.9045277332519,High,1960,2.381796810551995,Low GDP
IDA & IBRD total,1965,493478093673.738,2539564344.0,6.06402519158205,5.90056169119255,194.3160427652224,High,1960,2.357698270178288,Low GDP
IDA & IBRD total,1966,513160475036.631,2600930009.0,6.06402519158205,4.95306207330617,197.29884051510092,Medium,1960,2.416385516869579,Low GDP
IDA & IBRD total,1967,526613635749.555,2662674586.0,6.06402519158205,3.1635566265708,197.77619034576048,Medium,1960,2.3739422739691207,Low GDP
IDA & IBRD total,1968,558019700222.486,2726203260.0,6.06402519158205,6.04147484672805,204.68748915753477,High,1960,2.385897035034823,Low GDP
IDA & IBRD total,1969,623469617380.313,2791883177.0,6.06402519158205,7.90844702955258,223.31508084455677,High,1960,2.4092083654833507,Low GDP
IDA & IBRD total,1970,680890196523.979,2859123476.0,6.06402519158205,7.78773207896518,238.1464816890542,High,1970,2.4084209380226484,Low GDP
IDA & IBRD total,1971,734108845764.422,2926951963.0,6.06402519158205,6.05638747900952,250.81000817382463,High,1970,2.372352490872287,Low GDP
IDA & IBRD total,1972,821457008938.04,2994028911.0,6.06402519158205,5.89491806402367,274.3650891011854,High,1970,2.2916996536987533,Low GDP
IDA & IBRD total,1973,1049797281267.43,3062266606.0,6.06402519158205,6.65579447771067,342.81707517252994,High,1970,2.2791261216381864,Low GDP
IDA & IBRD total,1974,1334586899751.04,3130418531.0,6.06402519158205,5.89165793045024,426.32858403272724,High,1970,2.2255385885235457,Low GDP
IDA & IBRD total,1975,1457921892242.5,3197494325.0,6.06402519158205,3.97987616105837,455.95761682626284,Medium,1970,2.1427100988497205,Low GDP
IDA & IBRD total,1976,1574304877596.89,3264075702.0,6.06402519158205,6.2012777986366,482.31261199985795,High,1970,2.0822985197948674,Low GDP
IDA & IBRD total,1977,1774626528580.61,3330218383.0,6.06402519158205,4.60932435788013,532.8859325381395,Medium,1970,2.026383179761182,Low GDP
IDA & IBRD total,1978,1967805991725.01,3397524507.0,6.06402519158205,3.70463121847702,579.1881670524209,Medium,1970,2.0210723820270227,Low GDP
IDA & IBRD total,1979,2293033708911.62,3466649271.0,6.06402519158205,4.58741950252266,661.4553505870424,Medium,1970,2.0345626310444676,Low GDP
IDA & IBRD total,1980,2724029176548.07,3536954994.0,6.06402519158205,4.71106393110665,770.1622387531205,Medium,1980,2.0280598786885484,Low GDP
IDA & IBRD total,1981,3048463181129.29,3609089669.0,6.06402519158205,1.81896653379654,844.6626326061754,Low,1980,2.0394569657337325,Low GDP
IDA & IBRD total,1982,2987463443946.0,3685043956.0,6.06402519158205,2.52622958153839,810.6995410683779,Medium,1980,2.104527566948633,Low GDP
IDA & IBRD total,1983,2891343906447.49,3762109361.0,6.06402519158205,1.24759001206579,768.5432902139099,Low,1980,2.0913021912404073,Low GDP
IDA & IBRD total,1984,2954421504962.87,3839296592.0,6.06402519158205,4.56657869444153,769.5215605689444,Medium,1980,2.0517008835565287,Low GDP
IDA & IBRD total,1985,3065625561562.28,3918002286.0,6.06402519158205,4.3771483571595,782.446088027188,Medium,1980,2.050002965751596,Low GDP
IDA & IBRD total,1986,3129827307260.4,3998725110.0,6.06402519158205,3.78715669431733,782.7062929215457,Medium,1980,2.0603056891631333,Low GDP
IDA & IBRD total,1987,3226370262089.06,4081589183.0,6.06402519158205,4.7433926972311,790.4691328385119,Medium,1980,2.0722623016214303,Low GDP
IDA & IBRD total,1988,3443662446583.46,4165012459.0,6.06402519158205,4.16368792523376,826.807237789216,Medium,1980,2.043892029787364,Low GDP
IDA & IBRD total,1989,3575944874123.27,4248240134.0,6.06402519158205,2.86513869723082,841.7473498034775,Medium,1980,1.998257527901437,Low GDP
IDA & IBRD total,1990,4023618951995.47,4330689753.0,6.06402519158205,2.16900871553727,929.0942509119217,Medium,1990,1.9407946914330454,Low GDP
IDA & IBRD total,1991,3940581945912.38,4411587746.0,4.80291828899014,1.32358042722849,893.2344028485702,Low,1990,1.8680163579937625,Low GDP
