country,year,gdp,population,inflation,unemployment,gdp_growth
Africa Eastern and Southern,2025,,,,7.53923442390472,
Africa Eastern and Southern,2024,1242693542929.85,769280888.0,4.77085731915833,7.57169749274654,2.76383869054277
Africa Eastern and Southern,2023,1179359054880.45,750491370.0,7.39918558080627,7.67654773372157,1.9311603523693
Africa Eastern and Southern,2022,1228967879390.01,731821393.0,10.8834775726018,7.86947018999245,3.72271692296214
Africa Eastern and Southern,2021,1114144799994.21,713090928.0,6.82472709282067,8.40741154700022,4.57877206871177
Africa Eastern and Southern,2020,938607563405.087,694446100.0,5.19162942092851,7.97430164130982,-2.81757208724623
Africa Eastern and Southern,2019,1018714795912.35,675950189.0,4.10285075461156,7.45910636823544,2.03007686221603
Africa Eastern and Southern,2018,1020955778298.17,657801085.0,4.6898064677633,7.24484282680541,2.70519413363353
Africa Eastern and Southern,2017,978076465866.452,640058741.0,6.22137528933118,7.21491501896869,2.67752389715308
Africa Eastern and Southern,2016,831868076442.431,623369401.0,6.44687722255584,7.07442880999326,2.13011703002091
Africa Eastern and Southern,2015,910002035578.038,607123269.0,5.09856164363687,6.9309412585873,2.93402965863687
Africa Eastern and Southern,2014,998836162271.296,590968990.0,5.52581923392517,6.86242857576034,3.92038970191821
Africa Eastern and Southern,2013,981308886976.783,575202699.0,5.74883133553454,6.88972223038428,4.35668249727492
Africa Eastern and Southern,2012,969265729636.028,559609961.0,9.15870843167905,7.10873740350119,1.89717291956102
Africa Eastern and Southern,2011,959822476083.878,544737983.0,8.97120640995788,7.303350943492,4.07747696614018
Africa Eastern and Southern,2010,863822114606.332,530308387.0,5.53753791645676,7.33948885318777,5.30790438645938
Africa Eastern and Southern,2009,726921646144.603,516003448.0,8.95421802392949,7.02933493362019,0.919472850509038
Africa Eastern and Southern,2008,726770401376.729,502070763.0,12.5666446595156,6.95926232871186,4.43752919445292
Africa Eastern and Southern,2007,674999944547.619,488580707.0,8.45077480634999,6.98058891496815,6.70003329209791
Africa Eastern and Southern,2006,587500469826.421,475606210.0,8.89816380214033,7.03560059961336,6.63749738735714
Africa Eastern and Southern,2005,521561976778.096,463076637.0,8.55803802239778,7.10041371887931,6.17365914390395
Africa Eastern and Southern,2004,445974808500.088,450928044.0,5.02342068616285,7.27852246959678,5.63469800866547
Africa Eastern and Southern,2003,358116081062.427,439173286.0,7.44970014007366,7.4720424200925,3.00937249317595
Africa Eastern and Southern,2002,269746009737.978,427820358.0,8.76375520313543,7.51149338877195,3.91711337379634
Africa Eastern and Southern,2001,260849957489.123,416807868.0,5.84035398311557,7.55388452430262,3.50353308518427
Africa Eastern and Southern,2000,287041984552.036,406156661.0,8.6014851485149,7.66876829683374,3.18137506041111
Africa Eastern and Southern,1999,265321007618.974,395750933.0,7.81986477630862,7.72993010885893,2.63418427787336
Africa Eastern and Southern,1998,268728127688.21,385505757.0,7.49525542305607,7.68263780767572,1.7751720856126
Africa Eastern and Southern,1997,288270699674.414,375646235.0,10.2495987403066,7.64190636706094,3.85673898320249
Africa Eastern and Southern,1996,273427612467.252,366138524.0,9.70658632526499,7.6816226939442,5.49911124792519
Africa Eastern and Southern,1995,273327034187.587,356580375.0,12.2885912601426,7.77389399169686,4.35461769115784
Africa Eastern and Southern,1994,243477534983.306,347441809.0,14.8528149833969,8.02210049864685,1.91965438780466
Africa Eastern and Southern,1993,239981176638.05,338324002.0,13.1356607683724,8.15590989808314,-0.839117754770186
Africa Eastern and Southern,1992,241188307967.9,329082707.0,16.1676123963339,8.15827337351447,-2.3952835254757
Africa Eastern and Southern,1991,276918502950.348,320442961.0,17.6781002638523,8.05080898877577,-0.106034110343302
Africa Eastern and Southern,1990,256383050159.487,311748681.0,12.4579139789566,,0.121363050873086
Africa Eastern and Southern,1989,220613390803.074,302939121.0,12.5582020707012,,2.66604539363212
Africa Eastern and Southern,1988,207368870172.406,294498625.0,12.5222580655931,,4.28639838629283
Africa Eastern and Southern,1987,190175229570.901,286067346.0,12.5634432211069,,3.93855412464519
Africa Eastern and Southern,1986,160553515127.741,277621771.0,13.8919716455565,,2.27125178255353
Africa Eastern and Southern,1985,149335153752.165,269450407.0,13.0065664218827,,-0.0858651075100312
Africa Eastern and Southern,1984,170038515839.183,261458202.0,10.9838625715774,,3.40563887072776
Africa Eastern and Southern,1983,185755503030.119,253644643.0,11.5675243834069,,0.0636059787264571
Africa Eastern and Southern,1982,178355547527.525,245822010.0,12.1399176954734,,0.308938009511749
Africa Eastern and Southern,1981,185108969364.767,238043099.0,14.4615910742106,,3.92867241248305
Africa Eastern and Southern,1980,178472295521.021,230792729.0,15.0665115372509,,5.45218480068009
Africa Eastern and Southern,1979,142099959764.832,223974122.0,15.0698498241015,,2.92796187333259
Africa Eastern and Southern,1978,124083421003.115,217074286.0,12.5268925146401,,1.48086468187634
Africa Eastern and Southern,1977,109208244154.943,210680842.0,14.2380554942681,,1.11027852130867
Africa Eastern and Southern,1976,96006417139.9693,204802976.0,11.2164812938294,,2.34985603389734
Africa Eastern and Southern,1975,95295754526.8723,198914573.0,15.2240989352891,,1.37454746747537
Africa Eastern and Southern,1974,89535976340.3865,193186642.0,19.5983935742148,,5.47238614419541
Africa Eastern and Southern,1973,73083598128.6821,187524135.0,,,4.621172092349
Africa Eastern and Southern,1972,56726057494.0768,182126556.0,,,2.76376404320553
Africa Eastern and Southern,1971,52188685166.5557,177022314.0,,,5.48226397553549
Africa Eastern and Southern,1970,47593907819.7874,171984985.0,,,1.11251281717584
Africa Eastern and Southern,1969,47048523178.8515,167088245.0,,,5.12158717544075
Africa Eastern and Southern,1968,41742001495.4024,162329396.0,,,4.15633428783231
Africa Eastern and Southern,1967,38444163573.9168,157704381.0,,,5.33883947820595
Africa Eastern and Southern,1966,36927249593.1569,153281203.0,,,4.82742095506853
Africa Eastern and Southern,1965,33806176716.8471,149033472.0,,,5.13816803509262
Africa Eastern and Southern,1964,30279553206.6418,144904094.0,,,4.64924100146679
Africa Eastern and Southern,1963,31769135008.6453,140945536.0,,,5.62376362970625
Africa Eastern and Southern,1962,27073233856.5389,137171659.0,,,7.93703815148825
Africa Eastern and Southern,1961,24958886027.4641,133534923.0,,,0.418937461020576
Africa Eastern and Southern,1960,24205688712.3759,130075728.0,,,
Africa Western and Central,2025,,,,3.19055229252225,
Africa Western and Central,2024,736384961061.523,521764076.0,3.60804426950566,3.17242064214562,4.5856736208091
Africa Western and Central,2023,938238370514.198,509398589.0,5.22116801324002,3.20080093275134,3.66242752919044
Africa Western and Central,2022,1063649130876.99,497387180.0,7.94925144848567,3.59335356570127,4.47279468511532
Africa Western and Central,2021,1026651004045.79,485920997.0,3.74556782333009,4.66663403105227,2.54969083217036
Africa Western and Central,2020,963784699293.976,474569351.0,2.49037783931949,4.79531801163781,-3.73062984236253
Africa Western and Central,2019,1026996211935.8,463365429.0,1.98309228487232,4.39076373818366,3.28168276850104
Africa Western and Central,2018,777840323023.311,452195915.0,1.78404994832044,4.33437713943307,2.90466430784954
Africa Western and Central,2017,694051345937.233,440882906.0,1.72548602374731,4.28399591922403,2.29634886599959
Africa Western and Central,2016,700028168335.244,429454743.0,1.48741550755546,4.16758013639496,0.194316483405615
Africa Western and Central,2015,778022057597.448,418127845.0,2.13081738058791,4.17014290578818,2.93286367242145
Africa Western and Central,2014,904071921008.085,406992047.0,1.76843582146223,3.88775083913174,5.6915512073646
Africa Western and Central,2013,844180401591.48,396030207.0,2.43920076104126,3.70779396420408,6.04669213138413
Africa Western and Central,2012,748030003656.802,385360349.0,4.57837463515948,3.98010182260688,5.12970299383294
Africa Western and Central,2011,691133400013.31,374790143.0,4.01869907534491,3.96721211893844,4.92204702375463
Africa Western and Central,2010,605794323433.505,364358270.0,1.78484420477113,3.98952016701337,7.00073960255909
Africa Western and Central,2009,515037106035.659,354343844.0,3.2824403758932,4.00285567701831,6.14119135977269
Africa Western and Central,2008,574259808704.121,344586109.0,8.45297623326755,3.96722459921357,6.21081188431489
Africa Western and Central,2007,470947616490.719,334984176.0,3.60736767984596,3.9480584197936,5.44753043563995
Africa Western and Central,2006,402077365740.581,325663158.0,4.41589984169561,3.96927941109318,5.28717104206022
Africa Western and Central,2005,316515667947.035,316588476.0,5.63163351357613,4.09646467682858,5.79743371948868
Africa Western and Central,2004,257939299771.713,307725100.0,0.694336305945757,4.08689146118398,8.07147345054227
Africa Western and Central,2003,208646527354.851,299142845.0,1.76090410099628,4.1679789387801,5.62636064767845
Africa Western and Central,2002,180129182230.862,290841795.0,3.18869330220589,4.27370648574837,9.94330712251539
Africa Western and Central,2001,150714426912.056,282780717.0,4.36152914007256,4.46519556174692,5.24868324071915
Africa Western and Central,2000,142700161610.079,274968446.0,2.53077516737996,4.53084348194886,3.81216115039309
Africa Western and Central,1999,140119071338.285,267506298.0,0.372266170311928,4.48967729134782,1.51799464318927
Africa Western and Central,1998,297126502718.937,260297834.0,4.47112543851099,4.30420099773995,3.6155976305877
Africa Western and Central,1997,276460023661.745,253207584.0,3.99714170439302,4.29611784310687,4.38782099734694
Africa Western and Central,1996,263563556144.176,246415446.0,4.91423972637201,4.32613401613888,4.62182205216881
Africa Western and Central,1995,207843864308.605,239801875.0,10.5632886691814,4.39276887843604,1.85163689242765
Africa Western and Central,1994,135350756019.393,233360104.0,31.8410168416385,4.39009720211516,-0.228792690878734
Africa Western and Central,1993,130547124413.669,227246778.0,0.553455723541917,4.36703329539105,-1.3255543728517
Africa Western and Central,1992,125449432677.392,221191375.0,-0.0629990064787034,4.24671355789136,2.28916886356546
Africa Western and Central,1991,130794315519.503,215178709.0,1.74188785932668,4.15789313945605,1.11811895873286
Africa Western and Central,1990,124277825786.697,209566031.0,1.05736139457209,,5.60085021409205
Africa Western and Central,1989,104577372052.932,204062274.0,0.869287022608283,,1.72342532197777
Africa Western and Central,1988,111770322169.923,198485027.0,2.52365930599391,,4.76138100878075
Africa Western and Central,1987,112641148828.574,193104347.0,0.248788555354745,,1.41061105358675
Africa Western and Central,1986,109517776160.1,187889141.0,5.95096499946618,,1.26624185274422
Africa Western and Central,1985,138005066699.39,182811038.0,7.3549257759783,,5.31996313461305
Africa Western and Central,1984,131373058519.308,177880746.0,11.2499999999997,,0.483812645662198
Africa Western and Central,1983,151421439334.1,173255157.0,10.6719367588934,,-6.2895899443099
Africa Western and Central,1982,196264853551.918,168585118.0,12.0597652081336,,-3.27063665913894
Africa Western and Central,1981,217606540487.256,163762473.0,8.79921083308777,,-6.64079305023681
Africa Western and Central,1980,121445961252.94,159166518.0,,,1.86850574363429
Africa Western and Central,1979,96681064864.1808,154721711.0,,,5.03083922730157
Africa Western and Central,1978,78778080489.5676,150402616.0,,,-1.91530595482713
Africa Western and Central,1977,71789497552.1911,146258576.0,,,4.56126630242468
Africa Western and Central,1976,68385552348.1688,142337272.0,,,8.42212205693677
Africa Western and Central,1975,57280116275.6847,138569918.0,,,-2.01383191958593
Africa Western and Central,1974,49687223643.2392,134911581.0,,,9.91590496752517
Africa Western and Central,1973,36890633234.1126,131449942.0,,,3.92210843504117
Africa Western and Central,1972,29489425515.7538,128176494.0,,,3.16736906313275
Africa Western and Central,1971,24496786001.8079,125072948.0,,,10.407374862086
Africa Western and Central,1970,26696924213.8055,122086536.0,,,17.3093315334455
Africa Western and Central,1969,19301191937.1478,119203521.0,,,15.0170241159219
Africa Western and Central,1968,17022596883.7037,116444636.0,,,1.57430332261983
Africa Western and Central,1967,16493541543.816,113795019.0,,,-8.96670301203729
Africa Western and Central,1966,18033947666.935,111246953.0,,,-1.51301102587755
Africa Western and Central,1965,16920876929.6607,108772632.0,,,4.10533915696456
Africa Western and Central,1964,15803564796.4118,106388440.0,,,5.36408884111172
Africa Western and Central,1963,14468913698.0467,104089175.0,,,7.03838826668665
Africa Western and Central,1962,13630588814.3032,101854756.0,,,3.7260900517994
Africa Western and Central,1961,12707719290.6273,99706674.0,,,1.86959316017396
Africa Western and Central,1960,11904805741.6831,97630925.0,,,
Arab World,2025,,,,9.22073083160848,
Arab World,2024,3735881442514.34,492612632.0,,9.26592419265216,1.70353102787844
Arab World,2023,3622495663981.78,482105978.0,,9.31338863204988,1.63495022269882
Arab World,2022,3747416641077.45,471352066.0,,9.74413095599936,7.00775934349392
Arab World,2021,3085141461685.6,460646603.0,,10.8627489086684,4.43160883511413
Arab World,2020,2604104981819.8,453723239.0,,11.2951503646669,-5.30102786914752
Arab World,2019,2965285548936.01,444281315.0,,10.2137182910936,1.74778112240244
Arab World,2018,2920829737234.67,435998060.0,,10.6546406452031,2.67255324455269
Arab World,2017,2611323720520.0,428315886.0,,11.1152019032057,1.32901000226768
Arab World,2016,2536564595458.87,419808341.0,,10.8617161429412,3.57286827951262
Arab World,2015,2580328583417.41,410190679.0,,11.1524464292006,3.35080366726505
Arab World,2014,2937035588682.67,400231008.0,,11.0319261608507,2.6597523137165
Arab World,2013,2883689839002.54,390954281.0,,11.0350018909533,2.64732060879508
Arab World,2012,2813567531715.43,381030177.0,,11.0650966632009,5.49375422924652
Arab World,2011,2573067811497.98,372054934.0,,10.6873951414609,3.85320358755794
Arab World,2010,2161397546202.94,363568534.0,,9.57178825247491,4.84064243847079
Arab World,2009,1829849574764.63,356386673.0,,9.46079216862091,0.648247152976467
Arab World,2008,2118071078804.52,347684619.0,,9.87515901443002,5.57116008739757
Arab World,2007,1674641032780.09,338947976.0,,10.1456780757217,4.60116470281086
Arab World,2006,1439461108230.61,330526310.0,,10.5176425576734,6.27629734101785
Arab World,2005,1210081969427.04,322628451.0,,11.2344112966755,5.57295529835658
Arab World,2004,987304981951.166,315060277.0,,11.4271164700074,9.07459188707813
Arab World,2003,830076413454.428,307815105.0,,12.4496966444039,4.29553168417598
Arab World,2002,746650656664.553,300691509.0,,12.5062276655765,1.22074845072102
Arab World,2001,744722772315.71,293580252.0,,12.49820212983,2.09740745302985
Arab World,2000,763400003917.068,286548096.0,,12.6227231888262,6.33672922415394
Arab World,1999,665404837896.43,279709634.0,,12.1410531058538,2.77591869066383
Arab World,1998,598783412688.275,273094199.0,,11.9519989476751,4.76529490024946
Arab World,1997,614595338335.664,266565183.0,,11.9963600041588,5.44647642581937
Arab World,1996,570906157108.378,260229121.0,,12.4585943877988,4.81891470640477
Arab World,1995,528474798399.241,253952538.0,,13.5049205239265,2.79717417513079
Arab World,1994,499875724097.082,247626514.0,,13.012183394794,3.35535846189705
Arab World,1993,478901764895.936,240926205.0,,12.9097459716624,3.25872270635064
Arab World,1992,467773383888.633,234321565.0,,12.1536912884059,6.56285573719843
Arab World,1991,467929266012.123,228402316.0,,11.9097573121416,-0.695508853930463
Arab World,1990,641684045874.297,223184294.0,,,7.84688313128599
Arab World,1989,457356344756.136,215969068.0,,,3.81174646867586
Arab World,1988,429362637000.525,210269696.0,,,3.27932030261593
Arab World,1987,431233175938.527,204524595.0,,,0.251323208806838
Arab World,1986,405451959728.242,198509771.0,,,-0.785453375003499
Arab World,1985,432863846846.03,192563243.0,,,-0.842753181311537
Arab World,1984,440187316546.138,186733957.0,,,1.23805255780154
Arab World,1983,437476513138.035,180973288.0,,,-3.76401428366854
Arab World,1982,463099887499.949,175370356.0,,,-5.98818162487498
Arab World,1981,494934288111.785,170015485.0,,,0.849205172141623
Arab World,1980,486438763949.335,164657321.0,,,6.28157920978545
Arab World,1979,358135553984.577,159054118.0,,,10.644372233583
Arab World,1978,265416211837.584,153568663.0,,,2.93918448881402
Arab World,1977,242286792667.265,148599336.0,,,6.60346668639542
Arab World,1976,210007567495.429,144014135.0,,,14.3179019124218
Arab World,1975,168169966031.31,139495837.0,,,-0.0456144446713438
Arab World,1974,152199035091.115,135282861.0,,,10.5187700857058
Arab World,1973,79130725986.8478,131335660.0,,,13.2947146479667
Arab World,1972,59970718932.0004,127535560.0,,,13.9429069277923
Arab World,1971,49930151658.848,123950810.0,,,7.48160287519151
Arab World,1970,43094140248.5052,120469263.0,,,22.9414112371838
Arab World,1969,38563619624.2434,117053219.0,,,7.45478053462728
Arab World,1968,34973045350.791,113712171.0,,,10.7806535208567
Arab World,1967,30600869634.5039,110491709.0,,,6.78639815686495
Arab World,1966,28351046183.4396,107403055.0,,,
Arab World,1965,26771102387.3542,104494008.0,,,
Arab World,1964,24813307353.8628,101729760.0,,,
Arab World,1963,22364472061.2973,99038509.0,,,
Arab World,1962,20329047307.1191,96428599.0,,,
Arab World,1961,19998438484.7344,93931683.0,,,
Arab World,1960,,91540853.0,,,
Caribbean small states,2025,,,,7.55114639676154,
Caribbean small states,2024,90344593407.0488,4539060.0,,7.49180699898505,13.3129250895082
Caribbean small states,2023,79534673452.944,4519904.0,,7.51281290895946,8.83833676011841
Caribbean small states,2022,78506430710.7309,4497310.0,,8.29867755889038,14.8851030062619
Caribbean small states,2021,62687149265.4471,4479167.0,,9.71327125079923,6.53181248270917
Caribbean small states,2020,53320869430.7059,4459302.0,,9.95181592662355,-9.0291630332097
Caribbean small states,2019,62185458482.7062,4443134.0,,8.21142514691839,0.875117819991502
Caribbean small states,2018,61252081219.8672,4407658.0,,8.59708625490841,1.21087866602529
Caribbean small states,2017,59690101434.3488,4366140.0,,8.24674002522057,-0.745458058997372
Caribbean small states,2016,58073168349.5106,4341333.0,,8.52897625860849,-3.08019901728429
Caribbean small states,2015,62545153672.0285,4314191.0,,8.22453564269079,-0.100918343775831
Caribbean small states,2014,64075043973.1037,4286546.0,,8.61294822432626,2.59149738961506
Caribbean small states,2013,62064949752.4886,4257682.0,,8.87950796126762,1.37522571423916
Caribbean small states,2012,60427163825.0841,4228445.0,,8.99563754734034,4.03485699947825
Caribbean small states,2011,56828150706.0989,4201107.0,,8.82531756416261,0.886353024582334
Caribbean small states,2010,53047626322.0273,4173335.0,,8.80934904598808,1.85821449903838
Caribbean small states,2009,47913515379.1154,4146899.0,,9.18808540593253,-3.39231957790483
Caribbean small states,2008,57296315261.9305,4124966.0,,7.8711908829552,1.69966604699709
Caribbean small states,2007,49739222993.1148,4098855.0,,8.1976990614565,3.84674166509373
Caribbean small states,2006,44325879983.2222,4072929.0,,8.69394120180955,7.83209779101442
Caribbean small states,2005,38224293958.7281,4049468.0,,9.98480572264988,4.39522842972688
Caribbean small states,2004,33597817092.3498,4080569.0,,10.2916036767948,4.66068583586366
Caribbean small states,2003,30589389405.8968,4050990.0,,11.5380632882928,6.09993647177596
Caribbean small states,2002,27742046925.4435,4018796.0,,11.3083250951395,3.9850481450781
Caribbean small states,2001,26504661126.1591,3987087.0,,11.1794403357232,2.10316136448954
Caribbean small states,2000,25625542926.4456,3956229.0,,11.7427630641232,4.69150491054475
Caribbean small states,1999,23393912390.0523,3925229.0,,12.5019625854356,5.06331005930517
Caribbean small states,1998,21643804665.0628,3893594.0,,13.0418053985954,4.9190851488808
Caribbean small states,1997,20074931520.308,3861673.0,,13.6119469585577,4.61436180305334
Caribbean small states,1996,16941993239.8086,3829184.0,,14.1980943997497,4.91502475202645
Caribbean small states,1995,15732201525.3694,3795917.0,,14.6507674227641,3.08294652862304
Caribbean small states,1994,14788599388.7446,3763806.0,,16.1154342863252,3.33676525451267
Caribbean small states,1993,13815833341.5092,3735156.0,,16.8394643774493,0.463000318766433
Caribbean small states,1992,14242986936.367,3706523.0,,17.043855044918,2.05282732584287
Caribbean small states,1991,13946896742.2113,3677765.0,,16.3249606471741,-0.0544393426818601
Caribbean small states,1990,13573367099.5127,3654949.0,,,-0.327504848703512
Caribbean small states,1989,12606272526.7095,3634409.0,,,3.18424800029773
Caribbean small states,1988,12745727415.7592,3610609.0,,,1.72654285026172
Caribbean small states,1987,12334469174.3296,3586018.0,,,0.146929927202706
Caribbean small states,1986,11773697053.1201,3559870.0,,,1.35417982701233
Caribbean small states,1985,13794627075.9123,3530570.0,,,1.08241139674325
Caribbean small states,1984,13689070378.954,3502418.0,,,1.9289522523049
Caribbean small states,1983,13189051711.1814,3476621.0,,,-3.5824192257527
Caribbean small states,1982,13292712867.0251,3450895.0,,,0.497681372254007
Caribbean small states,1981,11977463255.1586,3425354.0,,,0.364471723286954
Caribbean small states,1980,10876340879.3427,3399087.0,,,5.19324727555014
Caribbean small states,1979,8405785521.3914,3373242.0,,,7.46152613105345
Caribbean small states,1978,6776416498.50876,3348386.0,,,7.95536538788855
Caribbean small states,1977,5937525886.22228,3322722.0,,,6.71512371461964
Caribbean small states,1976,4937767512.99323,3296410.0,,,5.35052493338357
Caribbean small states,1975,4819825581.33935,3269733.0,,,-1.71329667499482
Caribbean small states,1974,4201310614.82803,3242803.0,,,-2.9210704470068
Caribbean small states,1973,3173389131.65134,3215024.0,,,2.4611750393386
Caribbean small states,1972,2734457344.6905,3185617.0,,,1.02754421059919
Caribbean small states,1971,2457968135.09375,3148560.0,,,2.35766222750789
Caribbean small states,1970,2268330542.34162,3104308.0,,,2.13837382423097
Caribbean small states,1969,2152507805.36929,3055925.0,,,5.94100201057866
Caribbean small states,1968,1980508885.71067,3002786.0,,,6.16246848048736
Caribbean small states,1967,1929997389.27725,2948759.0,,,6.6728917114439
Caribbean small states,1966,1763304085.16679,2894435.0,,,6.89058322241578
Caribbean small states,1965,1658476310.98942,2839698.0,,,7.09273376536601
Caribbean small states,1964,1546223257.5277,2784804.0,,,8.10082869284865
Caribbean small states,1963,1447988752.00055,2728278.0,,,2.15523648249361
Caribbean small states,1962,1356047349.50434,2670187.0,,,5.37517524657545
Caribbean small states,1961,1272022469.10602,2614258.0,,,9.66561504945618
Caribbean small states,1960,1165303060.28689,2558348.0,,,
Central Europe and the Baltics,2025,,,,4.14452082089943,
Central Europe and the Baltics,2024,2462005273603.48,100061963.0,,4.00056350955849,2.0701601704917
Central Europe and the Baltics,2023,2273205742208.3,100183707.0,,4.01230416616797,0.707363294842821
Central Europe and the Baltics,2022,1954419184114.96,100071871.0,,3.96540582731722,4.04227221314892
Central Europe and the Baltics,2021,1926347717339.0,100205732.0,,4.44508031221282,6.57225386036487
Central Europe and the Baltics,2020,1678294256145.3,101215763.0,,4.3496421220328,-3.30111999071747
Central Europe and the Baltics,2019,1684318282245.77,101864274.0,,3.76072643211224,4.03229063844108
Central Europe and the Baltics,2018,1656383422202.66,102074201.0,,4.29483445753775,4.95337799401425
Central Europe and the Baltics,2017,1467501784248.85,102337501.0,,5.2771900084377,5.1071317914476
Central Europe and the Baltics,2016,1321561415743.83,102647939.0,,6.47626986745334,2.80726176295552
Central Europe and the Baltics,2015,1297141271990.05,102973167.0,,7.81260796234007,4.00166179134685
Central Europe and the Baltics,2014,1467451281263.28,103280478.0,,8.87370489824698,3.26201255415124
Central Europe and the Baltics,2013,1420222538112.93,103570062.0,,10.076189699493,0.667866777557393
Central Europe and the Baltics,2012,1361899009858.4,103929494.0,,10.014837051229,0.837956413944042
Central Europe and the Baltics,2011,1458155270134.3,104174038.0,,9.80960842319459,3.60060363619606
Central Europe and the Baltics,2010,1319443729249.66,104421447.0,,9.92718738959062,1.5384784947519
Central Europe and the Baltics,2009,1289259547165.21,104800475.0,,8.51650875155537,-3.62226734473313
Central Europe and the Baltics,2008,1530264815688.71,105001883.0,,6.60116715977237,3.96228066394436
Central Europe and the Baltics,2007,1264257753875.72,105378748.0,,7.80912922603523,6.33886223547215
Central Europe and the Baltics,2006,1001314786967.89,105772481.0,,10.1249144944981,6.64053519444494
Central Europe and the Baltics,2005,885715817927.209,106041911.0,,12.0311529429654,4.90983938008229
Central Europe and the Baltics,2004,763490469817.591,106331716.0,,12.8914606604503,5.87404889000118
Central Europe and the Baltics,2003,634291134326.277,106624167.0,,13.2764246828022,3.99687092421381
Central Europe and the Baltics,2002,528524764911.334,106959751.0,,13.9609765303477,3.54243996924046
Central Europe and the Baltics,2001,469501416107.35,107660041.0,,13.4981128132324,3.00541163057468
Central Europe and the Baltics,2000,429412709571.523,108447824.0,,12.1493697321005,3.94604998247554
Central Europe and the Baltics,1999,436027644107.052,109060951.0,,10.6183180697798,1.90116646153298
Central Europe and the Baltics,1998,449843473353.657,109238340.0,,9.18697418361695,2.63367812579986
Central Europe and the Baltics,1997,411143082438.382,109422013.0,,9.39172805883786,2.2353277343923
Central Europe and the Baltics,1996,417518097817.205,109626194.0,,10.3630367762026,4.48605490533379
Central Europe and the Baltics,1995,394762398480.378,109864246.0,,11.0167295576433,5.71152456572695
Central Europe and the Baltics,1994,308675977161.455,110021594.0,,11.5568158799985,3.6884822604716
Central Europe and the Baltics,1993,270374645291.362,110041924.0,,11.6885817374484,0.208906815708005
Central Europe and the Baltics,1992,255096853829.453,110111454.0,,10.1959798130274,-4.93535392308853
Central Europe and the Baltics,1991,246710634295.862,110469467.0,,9.5754583965422,-10.8722470728009
Central Europe and the Baltics,1990,272115195628.928,110743128.0,,,
Central Europe and the Baltics,1989,,110801640.0,,,
Central Europe and the Baltics,1988,,110686740.0,,,
Central Europe and the Baltics,1987,,110296425.0,,,
Central Europe and the Baltics,1986,,109824166.0,,,
Central Europe and the Baltics,1985,,109338285.0,,,
Central Europe and the Baltics,1984,,108838073.0,,,
Central Europe and the Baltics,1983,,108297837.0,,,
Central Europe and the Baltics,1982,,107730380.0,,,
Central Europe and the Baltics,1981,,107129392.0,,,
Central Europe and the Baltics,1980,,106541316.0,,,
Central Europe and the Baltics,1979,,105948616.0,,,
Central Europe and the Baltics,1978,,105329397.0,,,
Central Europe and the Baltics,1977,,104616884.0,,,
Central Europe and the Baltics,1976,,103776068.0,,,
Central Europe and the Baltics,1975,,102860571.0,,,
Central Europe and the Baltics,1974,,101939916.0,,,
Central Europe and the Baltics,1973,,101112680.0,,,
Central Europe and the Baltics,1972,,100357161.0,,,
Central Europe and the Baltics,1971,,99635258.0,,,
Central Europe and the Baltics,1970,,99134548.0,,,
Central Europe and the Baltics,1969,,98606630.0,,,
Central Europe and the Baltics,1968,,97884022.0,,,
Central Europe and the Baltics,1967,,97043270.0,,,
Central Europe and the Baltics,1966,,96146336.0,,,
Central Europe and the Baltics,1965,,95440988.0,,,
Central Europe and the Baltics,1964,,94715795.0,,,
Central Europe and the Baltics,1963,,93840016.0,,,
Central Europe and the Baltics,1962,,93008589.0,,,
Central Europe and the Baltics,1961,,92231375.0,,,
Central Europe and the Baltics,1960,,91401309.0,,,
Early-demographic dividend,2025,,,,5.15274599833717,
Early-demographic dividend,2024,15808304487948.1,3552278604.0,,5.14376176238682,3.66894359356229
Early-demographic dividend,2023,14933453330998.3,3511607650.0,,5.11313521249178,4.59507205032625
Early-demographic dividend,2022,14034689936337.3,3470644834.0,,5.64296814018676,6.0211900577017
Early-demographic dividend,2021,12695008338487.8,3432026092.0,,6.74359581980053,7.50999857340678
Early-demographic dividend,2020,10823343545638.3,3396051187.0,,7.36417086549936,-4.30295004163713
Early-demographic dividend,2019,11686574879191.1,3355014793.0,,6.30970549335686,2.26986665615696
Early-demographic dividend,2018,11478917653356.5,3314245247.0,,6.77526130131479,3.60797948282926
Early-demographic dividend,2017,11320553240043.8,3274060446.0,,6.71806478492721,4.48711135136755
Early-demographic dividend,2016,10423237803666.1,3233033717.0,,6.7341480328496,4.1362880546906
Early-demographic dividend,2015,10127250782286.2,3190318707.0,,6.79324404164611,4.24282022448061
Early-demographic dividend,2014,10533364326771.5,3146800078.0,,6.61419058154874,3.9857111534247
Early-demographic dividend,2013,10330333855700.2,3103677284.0,,6.67711092742994,4.03077677401174
Early-demographic dividend,2012,10275142735646.4,3058869436.0,,6.70184146782176,4.23032506652112
Early-demographic dividend,2011,9832704039068.24,3013476947.0,,6.60736243902951,4.95235981152089
Early-demographic dividend,2010,8719722451021.04,2967104472.0,,6.69836499671353,6.38102086180527
Early-demographic dividend,2009,7179119134034.64,2921563644.0,,6.88223725605258,0.646995041589022
Early-demographic dividend,2008,7461798613306.43,2875943965.0,,6.76572719306619,3.4867312426008
Early-demographic dividend,2007,6631053551528.64,2830531957.0,,6.8238682430718,5.76681812549049
